target,day,actual_event,negative_event,positive_event,predictions,source,threshold
close,453,0,0.647463,0.352537,1,pctCh,-1.0
close,454,1,0.642775,0.357225,1,pctCh,-1.0
close,455,0,0.650661,0.349339,1,pctCh,-1.0
close,456,0,0.679376,0.320624,1,pctCh,-1.0
close,457,0,0.699413,0.300587,1,pctCh,-1.0
close,458,1,0.665704,0.334296,1,pctCh,-1.0
close,459,0,0.686408,0.313592,1,pctCh,-1.0
close,460,0,0.639194,0.360806,1,pctCh,-1.0
close,461,1,0.664822,0.335178,1,pctCh,-1.0
close,462,0,0.66781,0.33219,1,pctCh,-1.0
close,463,0,0.682977,0.317023,1,pctCh,-1.0
close,464,0,0.686054,0.313946,1,pctCh,-1.0
close,465,0,0.683102,0.316898,1,pctCh,-1.0
close,466,0,0.619174,0.380826,1,pctCh,-1.0
close,467,1,0.635687,0.364313,1,pctCh,-1.0
close,468,0,0.688338,0.311662,1,pctCh,-1.0
close,469,0,0.668097,0.331903,1,pctCh,-1.0
close,470,1,0.658162,0.341838,1,pctCh,-1.0
close,471,1,0.652684,0.347316,1,pctCh,-1.0
close,472,0,0.683491,0.316509,1,pctCh,-1.0
close,473,1,0.602656,0.397344,1,pctCh,-1.0
close,474,0,0.692456,0.307544,1,pctCh,-1.0
close,475,0,0.648522,0.351478,1,pctCh,-1.0
close,476,0,0.667711,0.332289,1,pctCh,-1.0
close,477,1,0.616504,0.383496,1,pctCh,-1.0
close,478,0,0.639931,0.360069,1,pctCh,-1.0
close,479,1,0.608486,0.391514,1,pctCh,-1.0
close,480,0,0.724423,0.275577,1,pctCh,-1.0
close,481,0,0.674806,0.325194,1,pctCh,-1.0
close,482,0,0.70415,0.29585,1,pctCh,-1.0
close,483,1,0.632606,0.367394,1,pctCh,-1.0
close,484,0,0.669393,0.330607,1,pctCh,-1.0
close,485,0,0.661502,0.338498,1,pctCh,-1.0
close,486,0,0.682206,0.317794,1,pctCh,-1.0
close,487,0,0.655142,0.344858,1,pctCh,-1.0
close,488,1,0.666038,0.333962,1,pctCh,-1.0
close,489,1,0.664059,0.335941,1,pctCh,-1.0
close,490,0,0.684939,0.315061,1,pctCh,-1.0
close,491,1,0.673626,0.326374,1,pctCh,-1.0
